ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11590,동작구,10200,상도동,1,대지,0459,0000,상도2차갑을명가,2024-01-16,72800,84.33,0.0,9.0,,,2006,아파트,중개거래,서울 강동구
2024,11680,강남구,10500,삼성동,1,대지,0158,0004,삼성역 두산위브센티움,2024-01-16,25400,27.88,37.19,5.0,,,2003,오피스텔,중개거래,서울 강남구
2024,11470,양천구,10100,신정동,1,대지,0966,0005,목동엠씨티(신정동966-5외),2024-01-16,30000,29.13,16.79,3.0,,,2018,연립다세대,중개거래,서울 양천구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-01-16,99000,114.97,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11620,관악구,10200,신림동,1,대지,0599,0021,대연하이빌(599-21),2024-01-16,35500,65.51,36.83,2.0,,,2008,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10700,응암동,1,대지,0115,0013,(115-13),2024-01-16,29000,38.41,27.51,1.0,,,1987,연립다세대,중개거래,서울 강남구
2024,11740,강동구,10800,성내동,1,대지,0590,0000,성내동삼성아파트,2024-01-16,120000,114.93,0.0,4.0,,,1999,아파트,중개거래,서울 강동구
2024,11740,강동구,10900,천호동,1,대지,0291,0012,우노펠리스5차,2024-01-16,32100,40.22,24.23,2.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10100,아현동,1,대지,0737,0000,마포 에스케이 허브 블루,2024-01-16,19700,30.91,40.25,11.0,,,2006,오피스텔,중개거래,서울 마포구
2024,11710,송파구,10800,문정동,1,대지,0652,0005,문정 아이파크,2024-01-16,24000,25.77,37.73,15.0,,,2017,오피스텔,중개거래,서울 송파구
2024,11500,강서구,10900,방화동,1,대지,0841,0000,장미,2024-01-16,45000,49.2,0.0,9.0,,,1994,아파트,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,1132,0029,다온쉐르빌,2024-01-16,24500,33.49,17.5,4.0,,,2016,연립다세대,직거래,
2024,11620,관악구,10200,신림동,1,대지,1735,0000,관악산휴먼시아2단지,2024-01-16,62500,84.97,0.0,3.0,,,2008,아파트,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-01-16,58000,59.98,0.0,6.0,,,2004,아파트,중개거래,서울 강북구
2024,11740,강동구,10700,암사동,1,대지,0675,0000,힐스테이트 강동 리버뷰,2024-01-16,140000,85.0,0.0,21.0,,,2019,아파트,중개거래,서울 강동구
2024,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌1단지,2024-01-16,145000,84.98,0.0,12.0,,,2018,아파트,중개거래,서울 서대문구
2024,11305,강북구,10200,번동,1,대지,0410,0000,수유역두산위브1,2024-01-16,70000,85.0,0.0,2.0,,,2009,아파트,중개거래,서울 광진구
2024,11350,노원구,10300,공릉동,1,대지,0725,0000,풍림아파트A,2024-01-16,55800,59.94,0.0,2.0,,,2001,아파트,중개거래,서울 노원구
2024,11350,노원구,10200,월계동,1,대지,0930,0000,우남그랜드,2024-01-16,65000,84.73,0.0,5.0,,,2001,아파트,중개거래,서울 노원구
2024,11680,강남구,10800,논현동,1,대지,0222,0030,모던팰리스,2024-01-16,56500,29.5,20.3,5.0,,,2021,연립다세대,중개거래,"서울 강남구, 서울 용산구"
2024,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,2024-01-16,98500,84.87,0.0,2.0,,,1999,아파트,중개거래,"서울 동작구, 서울 영등포구"
2024,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2024-01-16,40000,39.84,0.0,5.0,,,1996,아파트,중개거래,서울 중랑구
2024,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,2024-01-16,160000,84.94,0.0,11.0,,,2003,아파트,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0487,0000,라이프미성,2024-01-16,39000,59.6,0.0,5.0,,,1992,아파트,중개거래,서울 중랑구
2024,11470,양천구,10100,신정동,1,대지,0318,0006,동문비젼오피스텔,2024-01-16,19000,41.4,51.23,8.0,,,1999,오피스텔,중개거래,서울 양천구
2024,11110,종로구,11800,내수동,1,대지,0072,0000,경희궁의 아침 3단지,2024-01-16,59000,63.96,83.49,4.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11680,강남구,11200,자곡동,1,대지,0600,0000,강남 푸르지오시티 1차,2024-01-16,12600,25.06,31.99,1.0,,,2014,오피스텔,중개거래,서울 송파구
2024,11230,동대문구,10200,용두동,1,대지,0104,0003,동대문푸르지오시티(도시형생활주택),2024-01-16,39000,30.11,0.0,14.0,,,2016,아파트,중개거래,서울 동대문구
2024,11230,동대문구,10600,장안동,1,대지,0408,0005,거장팰리스,2024-01-16,57000,55.42,32.26,6.0,,,2022,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0074,0001,더라온,2024-01-16,22500,28.0,18.52,4.0,,,2019,연립다세대,직거래,
2024,11320,도봉구,10700,창동,,,,,,2024-01-16,57000,81.98,136.0,0.0,,,1976,단독다가구,중개거래,서울 도봉구
2024,11440,마포구,12500,성산동,1,대지,0593,0003,동우 자인채 스토리 상암,2024-01-16,15000,16.03,26.27,8.0,,,2018,오피스텔,직거래,
2024,11440,마포구,12300,망원동,1,대지,0520,0000,꽃밭선호빌,2024-01-16,30000,27.04,16.56,5.0,,,2018,연립다세대,중개거래,서울 마포구
2024,11440,마포구,12300,망원동,1,대지,0479,0071,삼성캐슬,2024-01-16,33000,29.58,21.32,4.0,,,2015,연립다세대,중개거래,서울 마포구
2024,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크 포레온,2024-01-16,191132,84.99,0.0,16.0,입주권,,0,아파트,중개거래,서울 강동구
2024,11530,구로구,10700,개봉동,1,대지,0050,0040,별장빌라1동(50-40),2024-01-16,18000,37.44,26.88,1.0,,,1989,연립다세대,중개거래,서울 구로구
2024,11470,양천구,10200,목동,1,대지,0525,0009,목동미소지음,2024-01-15,30000,43.24,27.16,4.0,,,2007,연립다세대,중개거래,서울 서대문구
2024,11560,영등포구,11000,여의도동,1,대지,0036,0000,롯데캐슬엠파이어,2024-01-15,177000,108.18,0.0,7.0,,,2005,아파트,중개거래,서울 영등포구
2024,11380,은평구,10500,구산동,1,대지,0021,0039,대고샤인빌2,2024-01-15,26000,56.13,30.35,3.0,,,2015,연립다세대,중개거래,서울 은평구
2024,11380,은평구,10500,구산동,1,대지,0021,0039,대고샤인빌2,2024-01-15,26000,56.13,30.35,3.0,,20240118,2015,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10300,수유동,1,대지,0391,0128,삼성s클래스,2024-01-15,21500,29.47,21.48,5.0,,,2015,연립다세대,중개거래,서울 강북구
2024,11440,마포구,12300,망원동,1,대지,0521,0000,마포한강아이파크,2024-01-15,113500,59.38,0.0,14.0,,,2019,아파트,중개거래,서울 마포구
2024,11530,구로구,10800,오류동,1,대지,0001,0005,대덕하이츠빌라B동(1-5),2024-01-15,18300,42.75,31.75,2.0,,,1995,연립다세대,중개거래,서울 구로구
2024,11380,은평구,10700,응암동,1,대지,0117,0024,펠리시티,2024-01-15,58900,55.68,0.0,11.0,,,2022,아파트,직거래,
2024,11740,강동구,10200,고덕동,1,대지,0646,0008,(646-8),2024-01-15,20000,52.5,35.12,-1.0,,,1986,연립다세대,직거래,
2024,11200,성동구,10700,행당동,1,대지,0364,0000,행당브라운스톤,2024-01-15,135000,114.76,0.0,15.0,,,2005,아파트,직거래,
2024,11500,강서구,10400,가양동,1,대지,0448,0001,가양강나루현대,2024-01-15,81000,59.76,0.0,5.0,,,1999,아파트,중개거래,서울 강서구
2024,11230,동대문구,10500,답십리동,1,대지,0645,0008,신답경남,2024-01-15,65000,82.5,0.0,11.0,,,1991,아파트,중개거래,서울 동대문구
2024,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,2024-01-15,111000,66.87,0.0,11.0,,,1983,아파트,중개거래,서울 강동구
2024,11680,강남구,10800,논현동,1,대지,0152,0005,논현동대우아이빌 힐타운,2024-01-15,32000,40.55,54.18,5.0,,,2003,오피스텔,중개거래,서울 강남구
2024,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,2024-01-15,56000,59.95,0.0,7.0,,,2003,아파트,중개거래,서울 성북구
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,2024-01-15,118000,84.97,0.0,4.0,,,2015,아파트,중개거래,서울 서대문구
2024,11650,서초구,10800,서초동,1,대지,1321,0009,풍림아이원매직,2024-01-15,22500,26.9,35.92,5.0,,,2004,오피스텔,중개거래,서울 서초구
2024,11710,송파구,10700,가락동,,,,,,2024-01-15,287000,587.18,215.1,0.0,,,1990,단독다가구,중개거래,서울 강남구
2024,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,2024-01-15,97000,59.98,0.0,10.0,,,2019,아파트,중개거래,"서울 강남구, 서울 동대문구"
2024,11350,노원구,10500,상계동,1,대지,1322,0000,중계센트럴파크,2024-01-15,65900,59.75,0.0,12.0,,,2016,아파트,중개거래,서울 노원구
2024,11320,도봉구,10700,창동,1,대지,0553,0009,한원힐트리움553,2024-01-15,25000,54.58,26.95,6.0,,,2015,연립다세대,중개거래,서울 강북구
2024,11500,강서구,10300,화곡동,1,대지,0342,0083,성재세인트(342-84),2024-01-15,22800,30.96,10.14,5.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11320,도봉구,10700,창동,,,,,,2024-01-15,114000,222.07,125.0,0.0,,,1988,단독다가구,중개거래,서울 도봉구
2024,11440,마포구,12300,망원동,1,대지,0404,0015,대명풀하우스4,2024-01-15,26000,15.16,8.93,2.0,,,2013,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10100,염창동,1,대지,0258,0001,동아3,2024-01-15,75500,59.7,0.0,12.0,,,1999,아파트,중개거래,서울 강서구
2024,11710,송파구,10700,가락동,1,대지,0140,0000,가락(1차)쌍용아파트,2024-01-15,106500,59.92,0.0,3.0,,,1997,아파트,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,0610,0049,리버빌B동(610-49),2024-01-15,40500,40.03,28.32,3.0,,,2015,연립다세대,중개거래,서울 광진구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-01-15,199000,84.99,0.0,29.0,,,2018,아파트,중개거래,서울 송파구
2024,11140,중구,12100,회현동1가,1,대지,0208,0000,남산롯데캐슬아이리스,2024-01-15,237000,176.42,0.0,26.0,,,2011,아파트,중개거래,서울 중구
2024,11740,강동구,10100,명일동,1,대지,0352,0003,명일노블리안,2024-01-15,32000,46.74,28.81,5.0,,,2018,연립다세대,직거래,
2024,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,2024-01-15,65000,59.4,0.0,5.0,,,1999,아파트,중개거래,서울 서대문구
2024,11500,강서구,10600,내발산동,1,대지,0708,0014,낙원연립재건축조합아파트,2024-01-15,55000,79.21,0.0,3.0,,,2001,아파트,중개거래,서울 강서구
2024,11290,성북구,10300,돈암동,1,대지,0001,0000,돈암현대아파트,2024-01-15,56700,56.7,0.0,7.0,,,1991,아파트,중개거래,서울 성북구
2024,11350,노원구,10500,상계동,1,대지,1387,0003,신한빌라(1387-3),2024-01-15,24500,39.87,21.07,-1.0,,,1993,연립다세대,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,0055,0040,화성빌라(55-40),2024-01-15,12000,35.68,18.02,1.0,,,2001,연립다세대,직거래,
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,2024-01-15,25900,28.8,39.6,13.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11320,도봉구,10500,쌍문동,1,대지,0059,0000,한양2,2024-01-15,44000,76.92,0.0,4.0,,,1988,아파트,중개거래,서울 도봉구
2024,11290,성북구,10300,돈암동,1,대지,0524,0000,일신건영휴먼빌아파트,2024-01-15,71500,84.98,0.0,1.0,,,2005,아파트,중개거래,서울 성북구
2024,11740,강동구,10800,성내동,1,대지,0196,0008,코오롱(1차),2024-01-15,106000,94.74,0.0,7.0,,,1999,아파트,중개거래,서울 강동구
2024,11320,도봉구,10700,창동,1,대지,0006,0001,(6-1),2024-01-15,12000,30.42,39.26,7.0,,,1997,오피스텔,직거래,
2024,11440,마포구,12300,망원동,,,,,,2024-01-15,230000,419.98,201.7,0.0,,,1996,단독다가구,중개거래,서울 마포구
2024,11710,송파구,10800,문정동,1,대지,0093,0005,대영하이츠빌라(7차),2024-01-15,18600,26.89,13.57,1.0,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0093,0005,대영하이츠빌라(7차),2024-01-15,26900,41.68,19.97,3.0,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0093,0005,대영하이츠빌라(7차),2024-01-15,27150,41.68,19.97,2.0,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0093,0005,대영하이츠빌라(7차),2024-01-15,20550,41.68,19.97,-1.0,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0093,0005,대영하이츠빌라(7차),2024-01-15,27150,41.68,19.97,2.0,,,1991,연립다세대,직거래,
2024,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2024-01-15,90000,33.18,0.0,6.0,,,1992,아파트,중개거래,서울 강남구
2024,11380,은평구,10800,역촌동,1,대지,0077,0011,꿈에그린미다스,2024-01-15,30500,55.21,35.4,5.0,,,2017,연립다세대,중개거래,서울 은평구
2024,11560,영등포구,12800,양평동4가,1,대지,0182,0003,(182-3),2024-01-15,20900,29.2,16.6,5.0,,,2010,연립다세대,중개거래,서울 영등포구
2024,11470,양천구,10200,목동,1,대지,0499,0034,까치아트맨션,2024-01-15,30500,64.55,37.94,3.0,,,1996,연립다세대,중개거래,서울 양천구
2024,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2024-01-15,50000,59.97,0.0,1.0,,,1999,아파트,중개거래,서울 구로구
2024,11500,강서구,10300,화곡동,1,대지,0105,0015,영진빌라,2024-01-15,20000,60.08,25.05,4.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11620,관악구,10200,신림동,1,대지,0610,0025,에덴빌라(610-25),2024-01-15,29000,68.94,34.58,5.0,,,2002,연립다세대,중개거래,"서울 관악구, 서울 서초구"
2024,11740,강동구,11000,강일동,1,대지,0677,0000,강일 포디움,2024-01-15,12500,22.27,34.06,3.0,,,2016,오피스텔,중개거래,서울 강동구
2024,11740,강동구,11000,강일동,1,대지,0677,0000,강일 포디움,2024-01-15,10500,23.09,35.32,8.0,,,2016,오피스텔,직거래,
2024,11740,강동구,11000,강일동,1,대지,0677,0000,강일 포디움,2024-01-15,11000,23.09,35.32,7.0,,,2016,오피스텔,중개거래,서울 강동구
2024,11740,강동구,10300,상일동,1,대지,0521,0000,고덕자이,2024-01-15,121500,74.82,0.0,3.0,,,2021,아파트,중개거래,서울 강동구
2024,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,2024-01-15,308000,156.99,0.0,4.0,,,1971,아파트,중개거래,서울 영등포구
2024,11230,동대문구,10300,제기동,1,대지,1213,0000,어진재,2024-01-15,16000,15.61,0.0,5.0,,,2014,아파트,중개거래,서울 동대문구
2024,11680,강남구,11800,도곡동,1,대지,0467,0000,타워팰리스1,2024-01-15,497000,222.48,0.0,64.0,,,2002,아파트,중개거래,서울 강남구
2024,11650,서초구,10200,양재동,1,대지,0398,0005,세라빌,2024-01-15,32700,81.86,38.34,-1.0,,,2004,연립다세대,중개거래,경기 과천시
2024,11260,중랑구,10100,면목동,1,대지,1342,0002,태양빌,2024-01-15,24500,40.02,21.18,3.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10300,수유동,1,대지,0030,0015,성신주택,2024-01-15,20000,53.01,23.23,1.0,,,1994,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10900,천호동,,,,,,2024-01-15,123347,225.7,155.0,0.0,,,1988,단독다가구,직거래,
2024,11500,강서구,10500,마곡동,1,대지,0760,0002,마곡나루역캐슬파크,2024-01-15,20000,23.39,31.95,3.0,,,2016,오피스텔,중개거래,인천 서구
2024,11650,서초구,10800,서초동,1,대지,1562,0002,갤러리하우스(1562-2),2024-01-15,23500,29.8,14.51,2.0,,,2013,연립다세대,중개거래,서울 서초구
2024,11215,광진구,10100,중곡동,1,대지,0127,0025,태양아트빌,2024-01-15,24500,40.53,20.97,2.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,2024-01-15,81000,59.94,0.0,14.0,,,1996,아파트,중개거래,서울 영등포구
2024,11560,영등포구,12700,양평동3가,1,대지,0017,0001,양평동 우림보보카운티 오피스텔,2024-01-15,8500,16.25,24.43,12.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11440,마포구,11000,노고산동,1,대지,0001,0062,예담빌서강8차,2024-01-15,40000,20.79,14.16,3.0,,,2021,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,0758,0007,승아노블레스,2024-01-15,20000,53.89,25.15,6.0,,,2010,연립다세대,직거래,
2024,11410,서대문구,11800,홍은동,,,,,,2024-01-15,100000,198.01,253.0,0.0,,,1977,단독다가구,직거래,
2024,11710,송파구,11100,방이동,1,대지,0122,0018,승배아트빌II,2024-01-15,31000,54.57,23.72,4.0,,,2007,연립다세대,중개거래,서울 송파구
2024,11350,노원구,10500,상계동,1,대지,0135,0000,한신1차,2024-01-15,42700,53.96,0.0,11.0,,,1987,아파트,중개거래,서울 노원구
2024,11740,강동구,10700,암사동,1,대지,0516,0023,(516-23),2024-01-15,30000,48.36,27.41,3.0,,,2008,연립다세대,중개거래,서울 강동구
2024,11230,동대문구,10600,장안동,1,대지,0460,0013,양지쉐르빌,2024-01-15,41000,76.31,36.46,4.0,,,2015,연립다세대,중개거래,서울 동대문구
2024,11230,동대문구,10500,답십리동,1,대지,0999,0000,청계벽산메가트리움,2024-01-15,15000,34.41,50.58,8.0,,,2006,오피스텔,중개거래,서울 동대문구
2024,11410,서대문구,11900,북가좌동,1,대지,0307,0028,인호빌라,2024-01-15,18000,36.36,15.6,1.0,,,1993,연립다세대,중개거래,서울 서대문구
2024,11560,영등포구,11300,당산동3가,1,대지,0558,0003,THE PARK 365,2024-01-15,48000,62.81,85.78,10.0,,,2007,오피스텔,중개거래,서울 영등포구
2024,11740,강동구,10700,암사동,1,대지,0516,0023,(516-23),2024-01-15,30000,48.36,27.41,3.0,,20240122,2008,연립다세대,중개거래,서울 강동구
2024,11560,영등포구,13200,신길동,1,대지,4950,0000,래미안에스티움,2024-01-15,140000,84.92,0.0,11.0,,,2017,아파트,중개거래,서울 영등포구
2024,11380,은평구,10700,응암동,1,대지,0122,0013,예청A,2024-01-15,34000,48.28,0.0,7.0,,,2002,아파트,중개거래,서울 은평구
2024,11560,영등포구,13200,신길동,1,대지,0897,0001,삼환,2024-01-15,80000,59.53,0.0,19.0,,,1997,아파트,중개거래,서울 영등포구
2024,11350,노원구,10500,상계동,1,대지,0407,0007,충효파크타운,2024-01-15,35000,65.93,0.0,4.0,,,2006,아파트,중개거래,서울 노원구
2024,11215,광진구,10100,중곡동,1,대지,0150,0122,스타아트빌(150-122),2024-01-15,23700,46.27,27.07,5.0,,,2011,연립다세대,중개거래,서울 광진구
2024,11530,구로구,10700,개봉동,1,대지,0361,0011,로얄하이츠(361-11),2024-01-15,21150,28.32,18.53,4.0,,,2020,연립다세대,중개거래,서울 구로구
2024,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,2024-01-15,59800,84.94,0.0,14.0,,,1995,아파트,중개거래,"경기 의정부시, 서울 도봉구"
2024,11530,구로구,10800,오류동,1,대지,0343,0000,금강(343),2024-01-15,82000,84.98,0.0,4.0,,,2003,아파트,중개거래,서울 구로구
2024,11710,송파구,10400,송파동,1,대지,0095,0007,HANYANGLEEPS,2024-01-15,15000,14.5,11.5,2.0,,,2012,연립다세대,중개거래,서울 송파구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,2024-01-15,30000,23.63,39.29,9.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,2024-01-15,29000,23.63,39.29,8.0,,,2017,오피스텔,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,1,대지,0453,0037,오렌지하우스,2024-01-15,22000,25.46,19.14,4.0,,,2018,연립다세대,직거래,
2024,11350,노원구,10400,하계동,1,대지,0271,0003,극동,2024-01-15,46000,55.72,0.0,15.0,,20240117,1988,아파트,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0866,0006,덕산스테이트,2024-01-15,16800,18.91,26.13,4.0,,,2017,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0056,0273,쉐라톤빌라(56-273),2024-01-15,15300,46.08,22.27,3.0,,,1991,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10800,공항동,1,대지,0659,0004,아이디빌,2024-01-15,25000,34.32,21.41,4.0,,,2012,연립다세대,직거래,
2024,11500,강서구,10800,공항동,1,대지,0659,0004,아이디빌,2024-01-15,25000,34.32,21.41,2.0,,,2012,연립다세대,직거래,
2024,11230,동대문구,11000,이문동,1,대지,0327,0007,세진빌딩,2024-01-15,20000,11.48,0.0,12.0,,,2020,아파트,중개거래,서울 동대문구
2024,11740,강동구,10100,명일동,1,대지,0312,0176,제이아트빌,2024-01-15,33005,37.33,21.24,5.0,,20240116,2021,연립다세대,중개거래,전남 나주시
2024,11215,광진구,10500,자양동,1,대지,0855,0000,이튼타워리버3차,2024-01-15,162000,84.96,0.0,25.0,,,2007,아파트,중개거래,서울 광진구
2024,11560,영등포구,11800,도림동,1,대지,0265,0001,도림동 하나아파텔(1차),2024-01-15,29000,45.36,58.42,14.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11350,노원구,10400,하계동,1,대지,0251,0000,하계1청구,2024-01-15,85500,84.6,0.0,9.0,,,1997,아파트,중개거래,서울 노원구
2024,11320,도봉구,10500,쌍문동,1,대지,0073,0000,경남,2024-01-15,29000,44.5,0.0,5.0,,,1988,아파트,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1356,0000,경남아너스빌(1356-0),2024-01-15,73000,84.87,0.0,19.0,,,2003,아파트,중개거래,서울 강북구
2024,11320,도봉구,10800,도봉동,1,대지,0062,0001,도봉 엠블렘,2024-01-15,9700,16.99,18.67,4.0,,,2018,오피스텔,직거래,
2024,11680,강남구,10300,개포동,1,대지,1198,0004,운영빌라5차,2024-01-15,29500,52.06,22.85,3.0,,,1997,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0854,0002,한백아트(854-2),2024-01-15,27800,33.16,20.43,3.0,,,2017,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0210,0266,우현캐슬(210-266),2024-01-15,30000,38.96,23.27,4.0,,,2014,연립다세대,중개거래,서울 동작구
2024,11650,서초구,10800,서초동,1,대지,1583,0010,서초아트자이,2024-01-15,92000,85.19,116.07,13.0,,,2009,오피스텔,중개거래,경기 성남분당구
2024,11530,구로구,10700,개봉동,1,대지,0470,0000,삼환,2024-01-15,64000,84.95,0.0,10.0,,,1995,아파트,중개거래,서울 구로구
2024,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,2024-01-15,34800,49.77,0.0,7.0,,,1996,아파트,중개거래,서울 도봉구
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2024-01-15,120000,84.98,0.0,11.0,,,2005,아파트,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0805,0013,정안하이츠,2024-01-15,15000,38.83,18.45,5.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10100,염창동,1,대지,0097,0063,센트빌,2024-01-15,33500,56.01,33.3,5.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11320,도봉구,10700,창동,,,,,,2024-01-15,90000,170.5,124.3,0.0,,,1971,단독다가구,중개거래,서울 도봉구
2024,11110,종로구,11500,사직동,1,대지,0009,0000,광화문 스페이스본,2024-01-15,40000,39.54,53.52,7.0,,,2008,오피스텔,중개거래,서울 종로구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,2024-01-15,55000,84.09,0.0,8.0,,,2005,아파트,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1014,0020,수창스마트빌,2024-01-15,37000,29.75,17.92,5.0,,,2012,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,2024-01-15,14400,20.5,31.64,3.0,,,2012,오피스텔,중개거래,서울 관악구
2024,11320,도봉구,10800,도봉동,1,대지,0576,0026,화림빌라(576-26),2024-01-15,13000,40.32,18.06,2.0,,,1992,연립다세대,중개거래,서울 도봉구
2024,11590,동작구,10200,상도동,1,대지,0299,0174,한마음빌,2024-01-15,20500,46.75,24.26,4.0,,,2002,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10700,사당동,1,대지,0419,0001,(419-1),2024-01-15,58000,40.6,21.73,3.0,,,2018,연립다세대,중개거래,서울 관악구
2024,11500,강서구,10200,등촌동,1,대지,0643,0016,라테라스(643-16),2024-01-15,31900,29.97,21.32,6.0,,,2020,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,2024-01-15,70000,59.99,0.0,13.0,,,2010,아파트,중개거래,서울 은평구
2024,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,2024-01-15,170000,66.6,0.0,1.0,,,1986,아파트,중개거래,서울 양천구
2024,11650,서초구,10800,서초동,1,대지,1677,0001,브라운스톤서초,2024-01-15,40500,37.98,50.63,4.0,,20240118,2006,오피스텔,중개거래,서울 서초구
2024,11500,강서구,10600,내발산동,1,대지,0700,0015,블루힐(700-15),2024-01-15,39000,50.92,30.57,3.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,0739,0002,우성르보아투,2024-01-15,12000,20.24,29.94,7.0,,,2015,오피스텔,중개거래,서울 강서구
2024,11590,동작구,10700,사당동,1,대지,0307,0007,(307-7),2024-01-15,19500,34.78,24.83,1.0,,,1986,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,1,대지,1638,0001,삼모 더 프라임 타워,2024-01-15,19000,30.8,44.96,26.0,,,2011,오피스텔,중개거래,서울 관악구
2024,11470,양천구,10200,목동,1,대지,0714,0015,목동엘타운,2024-01-15,19500,29.82,18.14,3.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11215,광진구,10100,중곡동,,,,,,2024-01-15,80139,146.91,92.9,0.0,,,1987,단독다가구,직거래,
2024,11740,강동구,10800,성내동,1,대지,0287,0036,(287-36),2024-01-15,14050,43.24,32.87,-1.0,,,1986,연립다세대,중개거래,서울 강동구
2024,11140,중구,17300,만리동1가,1,대지,0062,0007,서울역 디오빌,2024-01-15,21600,27.74,35.82,3.0,,,2005,오피스텔,중개거래,서울 용산구
2024,11410,서대문구,11800,홍은동,1,대지,0294,0018,태경쉐르빌,2024-01-15,23000,40.34,22.93,2.0,,,2012,연립다세대,중개거래,서울 서대문구
